sample_id,task_id,condition,mode,layer,head,token_index,left_token_id,right_token_id,cosine_similarity,instruction_entropy,kl_instruction_to_lora,kl_lora_to_instruction,lora_entropy
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,32,24716,24716,0.19895102083683014,2.7088193893432617,4.81681489944458,2.7010769844055176,2.892273187637329
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,33,2802,2802,0.8417149186134338,2.051861524581909,1.7024420499801636,2.4357223510742188,3.4015557765960693
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,34,81823,81823,0.04596719145774841,1.2293909788131714,8.692582130432129,6.639320373535156,2.009570598602295
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,35,48,48,0.12416549026966095,1.9612596035003662,5.438689231872559,4.064366817474365,3.3579418659210205
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,36,323,323,0.19236427545547485,2.5709612369537354,3.850557804107666,2.564809799194336,3.9167892932891846
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,37,14765,14765,0.5225050449371338,2.1412618160247803,2.047166585922241,3.3193178176879883,3.7258870601654053
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,38,81823,81823,0.10074403136968613,1.3884979486465454,1.9450658559799194,5.472589492797852,2.230990171432495
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,39,48,48,0.19448573887348175,2.2816338539123535,2.608938455581665,2.43167781829834,3.6644210815429688
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,40,304,304,0.020029187202453613,0.5689404010772705,4.874301910400391,6.362766265869141,3.4565699100494385
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,41,279,279,0.012254564091563225,0.6425883769989014,5.833193302154541,5.686476707458496,3.209641456604004
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,42,3723,3723,0.5306010246276855,0.6476914882659912,2.311561346054077,4.094208717346191,3.931577682495117
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,43,4273,4273,0.47805866599082947,2.517282247543335,1.0630085468292236,2.148616075515747,3.7325987815856934
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,44,1174,1174,0.4420742392539978,2.829773187637329,2.0937514305114746,1.721303939819336,4.012177467346191
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,3,45,264,264,0.2107437551021576,2.067584276199341,1.8256165981292725,2.5178921222686768,3.7245211601257324
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,0,37,37,0.03807353973388672,2.5476810932159424,10.11391544342041,5.660829067230225,1.4669322967529297
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,1,82276,82276,0.0294392928481102,2.352649450302124,10.17840576171875,6.798581123352051,1.3798497915267944
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,2,12711,12711,0.06497006863355637,2.3387560844421387,9.087589263916016,5.3202080726623535,2.1017749309539795
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,3,50697,50697,0.013130374252796173,2.0166513919830322,7.603272914886475,6.520692825317383,1.6015958786010742
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,4,430,430,0.012117603793740273,1.9282259941101074,8.823208808898926,7.926086902618408,2.1808645725250244
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,5,81823,81823,0.9181584119796753,1.6867446899414062,5.70297908782959,0.93682861328125,1.4389970302581787
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,6,48,48,0.5352216362953186,2.0149171352386475,11.061988830566406,1.7188445329666138,1.8823120594024658
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,7,279,279,0.08777183294296265,2.9959301948547363,7.397648334503174,4.946356773376465,2.031393527984619
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,8,2363,2363,0.20550605654716492,1.8236593008041382,8.28009033203125,5.862432479858398,2.0444915294647217
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,9,574,574,0.024594997987151146,2.015933036804199,9.53805160522461,5.450218200683594,2.4834275245666504
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,10,264,264,0.046631794422864914,2.198895215988159,6.7565598487854,5.065633773803711,2.7514984607696533
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,11,330,330,0.0042912582866847515,1.1006141901016235,8.566950798034668,6.888088226318359,1.286019206047058
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,12,78856,78856,0.015972375869750977,1.0737236738204956,9.833710670471191,8.649744033813477,1.8370962142944336
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,13,81823,81823,0.10711588710546494,1.5182597637176514,18.14714241027832,6.705207824707031,1.182955265045166
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,14,48,48,0.000986943137831986,1.1099638938903809,24.756633758544922,8.523096084594727,1.2785917520523071
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,15,73944,73944,0.06170540302991867,2.19762921333313,4.999155044555664,4.197843074798584,2.4358580112457275
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,16,330,330,0.10014069080352783,2.665297031402588,9.262977600097656,5.709661483764648,1.5831379890441895
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,17,662,662,0.19346921145915985,2.3665449619293213,13.163152694702148,8.088669776916504,2.0021328926086426
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,18,1283,1283,0.0010069695999845862,1.4490605592727661,15.503937721252441,8.76569938659668,0.8219015002250671
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,19,3010,3010,0.0017523043788969517,0.8775936365127563,12.649855613708496,8.19710636138916,1.296417236328125
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,20,1200,1200,0.3663449287414551,1.8377352952957153,3.7559821605682373,4.763261318206787,2.469052791595459
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,21,1619,1619,0.03490080311894417,1.0400217771530151,5.017246246337891,7.797492504119873,2.4388651847839355
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,22,430,430,0.35516229271888733,2.31492018699646,9.717350006103516,3.165097236633301,3.3444790840148926
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,23,81823,81823,0.021537980064749718,1.7618252038955688,22.598779678344727,6.352578163146973,1.4655143022537231
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,24,48,48,0.0006990897818468511,1.1338443756103516,25.476852416992188,8.275672912597656,1.1872694492340088
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,25,1174,1174,0.1373494416475296,2.2643325328826904,5.509337902069092,3.7517106533050537,3.032787799835205
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,26,1418,1418,0.010089930146932602,0.5484698414802551,4.64665412902832,7.301167964935303,2.3176980018615723
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,27,32284,32284,0.004728455562144518,1.3837387561798096,6.556196212768555,10.191726684570312,1.0250720977783203
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,28,364,364,0.01793661341071129,1.7900828123092651,5.316934585571289,6.390176296234131,1.9060020446777344
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,29,82,82,0.009306855499744415,1.1288100481033325,3.8820552825927734,8.224538803100586,2.136029005050659
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,30,2363,2363,0.215671569108963,0.9213455319404602,2.2518510818481445,6.167486667633057,1.5257786512374878
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,31,4036,4036,0.04350258409976959,1.9032039642333984,4.180656433105469,5.886421203613281,2.466724157333374
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,32,24716,24716,0.019211990758776665,1.901323676109314,6.147799015045166,4.773705959320068,1.9300304651260376
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,33,2802,2802,0.028444094583392143,1.0747326612472534,6.999452590942383,5.648627281188965,2.3715226650238037
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,34,81823,81823,0.05249444395303726,1.5315929651260376,8.474181175231934,6.827394962310791,1.7397842407226562
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,35,48,48,0.0016358657740056515,0.7454386949539185,11.99850845336914,8.851432800292969,1.81113862991333
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,36,323,323,0.050072409212589264,1.8176392316818237,2.8191163539886475,6.465635776519775,2.6791720390319824
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,37,14765,14765,0.008945776149630547,0.7834597229957581,7.264502048492432,9.788925170898438,2.5183680057525635
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,38,81823,81823,0.040088191628456116,1.5831482410430908,4.48427152633667,6.442486763000488,1.9884562492370605
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,39,48,48,0.01566115953028202,1.2630949020385742,2.833160161972046,7.009814739227295,2.1737990379333496
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,40,304,304,0.06306701898574829,2.0243630409240723,2.961458444595337,5.079106330871582,3.026007652282715
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,41,279,279,0.014203906059265137,1.2147457599639893,4.8657073974609375,6.773596286773682,1.802010416984558
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,42,3723,3723,0.25619015097618103,0.6617587804794312,2.625802516937256,4.824009418487549,3.0324161052703857
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,43,4273,4273,0.009843203239142895,0.8532227277755737,5.384033203125,8.238919258117676,1.7556655406951904
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,44,1174,1174,0.062406618148088455,2.0069711208343506,2.880688190460205,5.939873218536377,3.0009589195251465
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,4,45,264,264,0.06109853833913803,2.256624221801758,2.722931146621704,4.097131252288818,2.6913790702819824
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,0,37,37,0.3153022229671478,2.9534080028533936,6.450552463531494,2.7069897651672363,2.4510061740875244
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,1,82276,82276,0.2561795711517334,3.0106561183929443,9.736833572387695,3.3133509159088135,2.591897487640381
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,2,12711,12711,0.2884048521518707,2.459296941757202,7.3394365310668945,3.8669707775115967,3.017925500869751
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,3,50697,50697,0.3029855489730835,3.1334986686706543,5.734478950500488,3.127941370010376,3.013737201690674
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,4,430,430,0.38662052154541016,3.1395301818847656,5.8225860595703125,3.4037280082702637,3.26774001121521
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,5,81823,81823,0.9482598900794983,2.560328960418701,3.4561996459960938,0.6596148610115051,2.633680820465088
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,6,48,48,0.9591584205627441,2.4480342864990234,1.9573127031326294,0.5086799263954163,2.603477716445923
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,7,279,279,0.46601659059524536,3.401980400085449,7.5174946784973145,1.6809253692626953,3.5189285278320312
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,8,2363,2363,0.40902361273765564,3.4046270847320557,6.171807765960693,2.6098790168762207,3.498678207397461
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,9,574,574,0.32680970430374146,3.502199411392212,7.929983615875244,1.9599761962890625,3.5061569213867188
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,10,264,264,0.2674667239189148,3.3108086585998535,6.3324384689331055,2.329648971557617,3.4896183013916016
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,11,330,330,0.27852529287338257,3.062434196472168,6.063377857208252,2.201751470565796,3.374875545501709
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,12,78856,78856,0.30580052733421326,3.01906681060791,4.316197872161865,2.3359625339508057,3.393889904022217
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,13,81823,81823,0.7961801886558533,2.2594940662384033,9.50495719909668,1.815312147140503,2.279934883117676
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,14,48,48,0.34206750988960266,2.5880746841430664,12.177940368652344,2.3996543884277344,3.0939035415649414
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,15,73944,73944,0.24698235094547272,3.302964210510254,5.543008804321289,2.0194873809814453,3.453341007232666
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,16,330,330,0.2759970426559448,3.215249538421631,8.082120895385742,2.3934433460235596,3.346892833709717
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,17,662,662,0.36737680435180664,2.8961639404296875,10.264246940612793,3.086493492126465,3.344613790512085
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,18,1283,1283,0.6931990385055542,2.7184808254241943,4.748556137084961,2.2456412315368652,3.16715931892395
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,19,3010,3010,0.46946194767951965,2.294010877609253,5.775376796722412,2.79017972946167,3.3428289890289307
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,20,1200,1200,0.5048441290855408,1.3812180757522583,3.51723313331604,3.6768534183502197,3.7108583450317383
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,21,1619,1619,0.4782024919986725,2.6025171279907227,4.342235088348389,2.6942858695983887,3.5859906673431396
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,22,430,430,0.6355642676353455,3.2494659423828125,8.91186237335205,2.1361491680145264,3.7840304374694824
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,23,81823,81823,0.7719516754150391,2.5546250343322754,11.434673309326172,2.0951619148254395,2.7160048484802246
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,24,48,48,0.4556458592414856,2.625319004058838,13.143377304077148,2.646240711212158,3.3259966373443604
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,25,1174,1174,0.5374338626861572,3.5071299076080322,6.569435119628906,1.4398739337921143,3.8159496784210205
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,26,1418,1418,0.4234338402748108,2.877664566040039,3.7358896732330322,2.912344455718994,3.7584388256073
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,27,32284,32284,0.2662442922592163,2.503812789916992,2.1108901500701904,3.7477126121520996,3.441199779510498
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,28,364,364,0.5130254626274109,3.08357310295105,4.45147705078125,2.166951894760132,3.8226065635681152
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,29,82,82,0.378751665353775,2.751438617706299,3.9153215885162354,2.852489709854126,3.8585026264190674
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,30,2363,2363,0.29132774472236633,2.8262410163879395,3.3508691787719727,2.9279088973999023,3.8497328758239746
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,31,4036,4036,0.4464736580848694,3.2592740058898926,3.7156784534454346,2.7477951049804688,3.7587623596191406
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,32,24716,24716,0.5805543661117554,3.5900604724884033,4.646426200866699,1.4513533115386963,3.8982911109924316
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,33,2802,2802,0.7098182439804077,2.4305410385131836,1.704390525817871,2.4026811122894287,3.8279762268066406
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,34,81823,81823,0.6675735116004944,1.9708306789398193,3.884209156036377,2.4397265911102295,3.3008594512939453
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,35,48,48,0.4281972348690033,1.6951935291290283,5.119068145751953,3.3235116004943848,3.4952642917633057
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,36,323,323,0.2665308117866516,2.622389078140259,3.942737102508545,2.502342700958252,3.89066743850708
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,37,14765,14765,0.36515453457832336,2.357121467590332,2.5790505409240723,3.2101402282714844,3.890279531478882
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,38,81823,81823,0.7645211219787598,2.497025489807129,1.321913480758667,1.4684957265853882,3.5881357192993164
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,39,48,48,0.5101462602615356,2.0355277061462402,1.7288506031036377,2.1356520652770996,3.828875780105591
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,40,304,304,0.29075855016708374,2.6896729469299316,1.6985225677490234,2.3034422397613525,3.98532772064209
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,41,279,279,0.34812453389167786,2.4132730960845947,1.8041112422943115,2.488433837890625,3.9485390186309814
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,42,3723,3723,0.27767685055732727,1.0479440689086914,3.7432892322540283,4.09846830368042,4.154567718505859
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,43,4273,4273,0.4259490668773651,2.6983213424682617,1.3210277557373047,1.9309026002883911,3.960993528366089
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,44,1174,1174,0.3426780700683594,2.7503442764282227,1.9867504835128784,2.0537288188934326,3.978667736053467
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,5,45,264,264,0.4996550679206848,2.6223983764648438,0.5709354877471924,1.5128514766693115,4.2217535972595215
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,0,37,37,0.946414053440094,2.5685930252075195,6.235339164733887,0.748045802116394,2.1659417152404785
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,1,82276,82276,0.9497132301330566,2.4075117111206055,4.825058937072754,1.0181223154067993,2.6027274131774902
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,2,12711,12711,0.8409673571586609,2.5183238983154297,11.697925567626953,2.359968662261963,2.9812276363372803
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,3,50697,50697,0.7340060472488403,2.243258237838745,6.296813011169434,1.7116577625274658,2.8523902893066406
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,4,430,430,0.6267993450164795,2.5579209327697754,8.275167465209961,1.8471709489822388,2.791109561920166
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,5,81823,81823,0.9272475838661194,2.027106761932373,7.828916549682617,1.3336786031723022,2.3707852363586426
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,6,48,48,0.9683906435966492,1.9670917987823486,5.734808444976807,1.047744870185852,2.084794521331787
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,7,279,279,0.5033332705497742,2.23065185546875,14.194745063781738,3.2791330814361572,2.6355063915252686
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,8,2363,2363,0.4936935603618622,2.3342370986938477,10.878363609313965,2.8518567085266113,2.7437961101531982
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,9,574,574,0.5855228900909424,2.2707104682922363,9.569128036499023,2.2272915840148926,2.908912181854248
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,10,264,264,0.5783146023750305,2.218639373779297,13.501544952392578,2.680422067642212,2.883329153060913
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,11,330,330,0.8582031726837158,2.4209775924682617,10.38253116607666,1.8092377185821533,2.8380792140960693
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,12,78856,78856,0.5833285450935364,2.5723414421081543,15.019645690917969,2.610996723175049,3.0730223655700684
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,13,81823,81823,0.8544715642929077,2.1978495121002197,13.684208869934082,2.0656142234802246,1.808112621307373
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,14,48,48,0.7267143726348877,2.2459888458251953,13.385272979736328,3.294144630432129,3.0083773136138916
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,15,73944,73944,0.5161821842193604,2.5404036045074463,18.425952911376953,3.340968608856201,2.8727197647094727
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,16,330,330,0.6189512610435486,2.673116683959961,13.7001371383667,2.2504615783691406,3.180184841156006
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,17,662,662,0.414685994386673,2.7912237644195557,11.875113487243652,2.308647632598877,3.262969493865967
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,18,1283,1283,0.1363152414560318,2.8046445846557617,19.095417022705078,3.5855600833892822,3.147552967071533
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,19,3010,3010,0.07940225303173065,2.394838571548462,22.39942741394043,4.246323108673096,3.1757681369781494
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,20,1200,1200,0.5114551782608032,1.5157192945480347,3.180335283279419,4.849876880645752,3.262073278427124
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,21,1619,1619,0.15460294485092163,2.5691769123077393,21.796470642089844,4.054911136627197,3.3000550270080566
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,22,430,430,0.3772786855697632,2.828228712081909,20.616092681884766,3.3166744709014893,3.2507383823394775
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,23,81823,81823,0.7023841738700867,2.2917726039886475,16.43122673034668,2.6934823989868164,2.2957191467285156
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,10,6,24,48,48,0.6161848306655884,2.4698421955108643,16.460786819458008,3.571073293685913,3.2244668006896973
