sample_id,task_id,condition,mode,layer,head,token_index,left_token_id,right_token_id,cosine_similarity
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,26,1418,1418,0.41324129700660706
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,27,32284,32284,0.4343012869358063
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,28,364,364,0.4090656340122223
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,29,82,82,0.4154506325721741
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,30,2363,2363,0.439516544342041
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,31,4036,4036,0.4862598776817322
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,32,24716,24716,0.5475403070449829
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,33,2802,2802,0.4627779722213745
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,34,81823,81823,0.42430078983306885
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,35,48,48,0.4369998872280121
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,36,323,323,0.49444353580474854
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,37,14765,14765,0.48495033383369446
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,38,81823,81823,0.4966256320476532
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,39,48,48,0.5100641846656799
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,40,304,304,0.5285307168960571
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,41,279,279,0.4982357621192932
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,42,3723,3723,0.05652909353375435
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,43,4273,4273,0.47678303718566895
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,44,1174,1174,0.4695514738559723
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,9,23,45,264,264,0.47168877720832825
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,0,37,37,0.46990343928337097
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,1,82276,82276,0.6083523035049438
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,2,12711,12711,0.6560942530632019
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,3,50697,50697,0.5985493659973145
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,4,430,430,0.6491358280181885
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,5,81823,81823,0.5149316191673279
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,6,48,48,0.5860415697097778
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,7,279,279,0.7164259552955627
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,8,2363,2363,0.715420126914978
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,9,574,574,0.7126068472862244
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,10,264,264,0.7181934118270874
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,11,330,330,0.7132337689399719
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,12,78856,78856,0.7308534979820251
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,13,81823,81823,0.4300325810909271
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,14,48,48,0.5519472360610962
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,15,73944,73944,0.6893739700317383
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,16,330,330,0.5101432204246521
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,17,662,662,0.5133767127990723
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,18,1283,1283,0.7094385623931885
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,19,3010,3010,0.7197376489639282
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,20,1200,1200,0.06255035102367401
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,21,1619,1619,0.7092389464378357
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,22,430,430,0.5975714921951294
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,23,81823,81823,0.31283676624298096
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,24,48,48,0.5222035050392151
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,25,1174,1174,0.5948757529258728
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,26,1418,1418,0.6899669170379639
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,27,32284,32284,0.6610650420188904
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,28,364,364,0.7024878859519958
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,29,82,82,0.583850085735321
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,30,2363,2363,0.611079216003418
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,31,4036,4036,0.6295910477638245
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,32,24716,24716,0.6700154542922974
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,33,2802,2802,0.45375895500183105
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,34,81823,81823,0.2617907226085663
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,35,48,48,0.22843709588050842
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,36,323,323,0.6345683932304382
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,37,14765,14765,0.6899539828300476
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,38,81823,81823,0.4004867374897003
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,39,48,48,0.5341975688934326
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,40,304,304,0.6397772431373596
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,41,279,279,0.696302056312561
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,42,3723,3723,-0.03493676334619522
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,43,4273,4273,0.6964845657348633
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,44,1174,1174,0.7083863019943237
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,0,45,264,264,0.671310544013977
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,0,37,37,0.5301162004470825
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,1,82276,82276,0.5067212581634521
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,2,12711,12711,0.6650912761688232
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,3,50697,50697,0.6102980375289917
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,4,430,430,0.6601762771606445
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,5,81823,81823,0.5168163180351257
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,6,48,48,0.5390185713768005
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,7,279,279,0.7220805883407593
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,8,2363,2363,0.7401248812675476
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,9,574,574,0.7333922386169434
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,10,264,264,0.7220298051834106
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,11,330,330,0.6935222148895264
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,12,78856,78856,0.720658004283905
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,13,81823,81823,0.5698449611663818
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,14,48,48,0.6213260293006897
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,15,73944,73944,0.7008766531944275
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,16,330,330,0.6600600481033325
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,17,662,662,0.6324693560600281
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,18,1283,1283,0.757053554058075
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,19,3010,3010,0.7622798681259155
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,20,1200,1200,0.4513857364654541
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,21,1619,1619,0.7259896397590637
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,22,430,430,0.6893970966339111
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,23,81823,81823,0.5426351428031921
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,24,48,48,0.6314804553985596
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,25,1174,1174,0.6715576648712158
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,26,1418,1418,0.8005486130714417
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,27,32284,32284,0.6253716945648193
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,28,364,364,0.6310865879058838
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,29,82,82,0.7607405781745911
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,30,2363,2363,0.7366063594818115
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,31,4036,4036,0.7686372995376587
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,32,24716,24716,0.7025138735771179
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,33,2802,2802,0.6223019957542419
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,34,81823,81823,0.543154239654541
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,35,48,48,0.5105010867118835
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,36,323,323,0.7759227156639099
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,37,14765,14765,0.7683200240135193
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,38,81823,81823,0.5804353952407837
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,39,48,48,0.6552156209945679
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,40,304,304,0.7811851501464844
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,41,279,279,0.7822783589363098
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,42,3723,3723,0.1994778960943222
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,43,4273,4273,0.7698419094085693
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,44,1174,1174,0.7663544416427612
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,1,45,264,264,0.7749101519584656
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,0,37,37,0.616757333278656
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,1,82276,82276,0.6397122144699097
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,2,12711,12711,0.7129274010658264
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,3,50697,50697,0.683983564376831
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,4,430,430,0.7145825624465942
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,5,81823,81823,0.6787674427032471
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,6,48,48,0.7583131790161133
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,7,279,279,0.7379136085510254
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,8,2363,2363,0.7581030130386353
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,9,574,574,0.7593089938163757
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,10,264,264,0.7481116652488708
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,11,330,330,0.75746750831604
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,12,78856,78856,0.7471404671669006
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,13,81823,81823,0.6597452759742737
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,14,48,48,0.6765252351760864
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,15,73944,73944,0.7195982336997986
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,16,330,330,0.6357564330101013
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,17,662,662,0.6460574865341187
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,18,1283,1283,0.7493354082107544
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,19,3010,3010,0.7540411353111267
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,20,1200,1200,0.550121545791626
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,21,1619,1619,0.7275403738021851
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,22,430,430,0.7357180118560791
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,23,81823,81823,0.6634155511856079
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,24,48,48,0.6445070505142212
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,25,1174,1174,0.760553240776062
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,26,1418,1418,0.7782649397850037
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,27,32284,32284,0.7263936400413513
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,28,364,364,0.7186754941940308
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,29,82,82,0.7369827032089233
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,30,2363,2363,0.7260973453521729
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,31,4036,4036,0.7628234624862671
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,32,24716,24716,0.6996819376945496
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,33,2802,2802,0.6944369077682495
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,34,81823,81823,0.6158429384231567
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,35,48,48,0.5449131727218628
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,36,323,323,0.7344179749488831
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,37,14765,14765,0.7237288355827332
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,38,81823,81823,0.6632543802261353
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,39,48,48,0.6298285126686096
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,40,304,304,0.7415937781333923
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,41,279,279,0.7348759174346924
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,42,3723,3723,0.5774380564689636
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,43,4273,4273,0.7649765014648438
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,44,1174,1174,0.7549071311950684
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,2,45,264,264,0.7107667326927185
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,0,37,37,0.6841400861740112
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,1,82276,82276,0.7281131744384766
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,2,12711,12711,0.5659988522529602
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,3,50697,50697,0.6444913744926453
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,4,430,430,0.6730106472969055
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,5,81823,81823,0.4535568952560425
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,6,48,48,0.5383230447769165
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,7,279,279,0.7000346183776855
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,8,2363,2363,0.6550916433334351
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,9,574,574,0.5818489193916321
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,10,264,264,0.5206050276756287
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,11,330,330,0.569476842880249
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,12,78856,78856,0.6271805763244629
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,13,81823,81823,0.4989934265613556
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,14,48,48,0.6036183834075928
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,15,73944,73944,0.46729758381843567
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,16,330,330,0.6521772146224976
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,17,662,662,0.6498504281044006
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,18,1283,1283,0.35719120502471924
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,19,3010,3010,0.4515632390975952
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,20,1200,1200,0.11416121572256088
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,21,1619,1619,0.570697009563446
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,22,430,430,0.5077425241470337
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,23,81823,81823,0.5877143144607544
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,24,48,48,0.641244649887085
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,25,1174,1174,0.6211169958114624
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,26,1418,1418,0.5332720279693604
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,27,32284,32284,0.4664199948310852
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,28,364,364,0.693438708782196
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,29,82,82,0.5641505718231201
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,30,2363,2363,0.5445296168327332
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,31,4036,4036,0.55118328332901
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,32,24716,24716,0.5964475274085999
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,33,2802,2802,0.32050055265426636
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,34,81823,81823,0.5888926386833191
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,35,48,48,0.4694073796272278
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,36,323,323,0.5509532690048218
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,37,14765,14765,0.3968421518802643
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,38,81823,81823,0.594860315322876
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,39,48,48,0.6153022646903992
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,10,3,40,304,304,0.45942604541778564
